sku,field,ua_or_diff,ru_or_bad,url
1130507122,descr_full,"Пароконвектомат Hendi 225929 (4xGN 2/3): інноваційне рішення для професійної кухні 🍳✨ Пароконвектомат Hendi 225929 – це ідеальне рішення для кухонь, які прагнуть поєднати функціональність, продуктивні","інноваційне, рішення, професійної, кухні, ідеальне, рішення, які, поєднати, функціональність, продуктивність",https://labresta.com.ua/parokonvektomat-hendi-225929-4xgn-2-3/
1157411449,mod_name,Візок для гастроємкостей Hendi 810606 (15хGN1/1),"Візок, гастроємкостей",https://labresta.com.ua/vizok-dlia-hastroiemkostei-hendi-810606-15khgn1-1/
1157411449,meta_keys,"хенди, hendi, Hendi Польша, Тележка для противней, 810613, 810 613, тележка, шпилька, для, подносов, противней, протвиней, гастроемкостей, протівнів, шпілька, 15хGN1/1, 15, GN1/1, уровней, гастроємкос","протівнів, шпілька, гастроємкості, під, гастроємкостей, рівнів",https://labresta.com.ua/vizok-dlia-hastroiemkostei-hendi-810606-15khgn1-1/
1157411449,descr_full,Візок для гастроємкостей виконана повністю з нержавіючої сталі. Для 15 гастроемкойстей GN1/1 Відстань між рівнями 80 мм Візки компактно складаються один в одного для зручного зберігання Має двосторонн,"Візок, гастроємкостей, повністю, нержавіючої, сталі, Відстань, між, рівнями, Візки, зберігання",https://labresta.com.ua/vizok-dlia-hastroiemkostei-hendi-810606-15khgn1-1/
1157426655,mod_name,Решітка Hendi 801932 (GN 2/3 ) сталева,Решітка,https://labresta.com.ua/reshitka-hendi-801932-gn-2-3-staleva/
1157426655,meta_keys,"х, Hendi, хенди, хенді, дечка, деко, дека, противень, с, антипригарным, Решетка, хромированная, хром, Решетка Hendi 801932, Hendi 801932, 801932, Гастрономическая решетка, GN 2/3, 530x325 мм, Гастроно",хенді,https://labresta.com.ua/reshitka-hendi-801932-gn-2-3-staleva/
1157426655,descr_full,Решітка для духовок і духовок з розмірами GN 2/3. - виготовлена з нержавіючої сталі Розміри: 354х325х18 мм,"Решітка, і, розмірами, нержавіючої, сталі, Розміри",https://labresta.com.ua/reshitka-hendi-801932-gn-2-3-staleva/
1158043647,mod_name,"Кювета для морозива Hendi 802038 з нержавіючої сталі, 5 л, 360x165x120 мм","нержавіючої, сталі",https://labresta.com.ua/kiuveta-dlia-morozyva-hendi-802038-z-nerzhaviiuchoi-stali-5-l-360x165x120-mm/
1158043647,meta_keys,"Гастроемкость, 1\1, GN1/1, х, Гастроемкость пищевая, Hendi, хенди, хенді, гастроємкість, дечка, деко, дека, противень, Hendi 802038, 802038, Кювета для мороженого из нержавеющей стали, 5, л, 360x165x1","хенді, гастроємкість",https://labresta.com.ua/kiuveta-dlia-morozyva-hendi-802038-z-nerzhaviiuchoi-stali-5-l-360x165x120-mm/
1158043647,descr_full,"Сталева кювета для морозива Hendi 802038 - 5 літрів - Виготовлена з нержавіючої сталі товщиною 0,8 мм, - Висока професійна якість, - Дуже міцна конструкція, - М'які краю для підтримки чистоти, - Може ","літрів, нержавіючої, сталі, професійна, якість, міцна, конструкція, які, підтримки, і",https://labresta.com.ua/kiuveta-dlia-morozyva-hendi-802038-z-nerzhaviiuchoi-stali-5-l-360x165x120-mm/
1162257410,mod_name,Гастроємність GN1/1х60 емальована Hendi 890233,Гастроємність,https://labresta.com.ua/hastroiemnist-gn1-1kh60-emalovana-hendi-890233/
1162257410,meta_keys,"Гастроемкость, 1\1, GN1/1, х, 20, Гастроемкость пищевая, Гастроемкость GN 1 1-20, 800102, Hendi, хенди, хенді, гастроємкість, дечка, деко, дека, противень, Budget, Line, 890233","хенді, гастроємкість",https://labresta.com.ua/hastroiemnist-gn1-1kh60-emalovana-hendi-890233/
1162257410,descr_full,Гастроємність GN1/1х60 емальована Hendi 890233. Габарити 530х325х60 мм (GN1/1),Гастроємність,https://labresta.com.ua/hastroiemnist-gn1-1kh60-emalovana-hendi-890233/
1162377809,mod_name,Гастроємність GN1/1х40 емальована Hendi 890240,Гастроємність,https://labresta.com.ua/hastroiemnist-gn1-1kh40-emalovana-hendi-890240/
1162377809,meta_keys,"Гастроемкость, 1\1, GN1/1, х, 20, Гастроемкость пищевая, Гастроемкость GN 1 1-20, 800102, Hendi, хенди, хенді, гастроємкість, дечка, деко, дека, противень, Budget, Line, 890233, 890240","хенді, гастроємкість",https://labresta.com.ua/hastroiemnist-gn1-1kh40-emalovana-hendi-890240/
1162377809,descr_full,Гастроємність GN1/1х40 емальована Hendi 890240. Габарити 530х325х40 мм (GN1/1),Гастроємність,https://labresta.com.ua/hastroiemnist-gn1-1kh40-emalovana-hendi-890240/
1182186421,descr_full,Пароконвектомат Rational iCombi Pro 10-1/1 E (iCP10-1/1E) бойлерний – професійний вибір для вашої кухні 🍴 Інтелектуальні функції: Інтелектуальне керування мікрокліматом із точним до відсотка вимірюван,"професійний, вибір, вашої, кухні, Інтелектуальні, функції, Інтелектуальне, мікрокліматом, із, відсотка",https://labresta.com.ua/parokonvektomat-rational-icombi-pro-10-1-1-e-icp10-1-1e-boilernyi/
1980670921,descr_full,"Пароконвектомат Rational SCC 201E бойлерний – інноваційний рішення для професійних кухонь Пароконвектомат Rational SCC 201E — це високоякісне обладнання для ресторанних і гастрономічних підприємств, я","інноваційний, рішення, професійних, високоякісне, і, гастрономічних, підприємств, поєднує, собі, сучасні",https://labresta.com.ua/parokonvektomat-rational-scc-201e-boilernyi/
1129295991,mod_name,Пароконвекційна піч Unox XB1083 на 16 рівнів (під візок),"Пароконвекційна, піч, рівнів, під, візок",https://labresta.com.ua/parokonvektsiina-pich-unox-xb1083-na-16-rivniv-pid-vizok/
1129295991,descr_full,"Пароконвекційна піч Unox XB1083 – найкращий вибір для вашого бізнесу 🍴 Пароконвекційна піч Unox XB1083 на 16 рівнів (під візок) – це професійне обладнання для кулінарного мистецтва, яке допоможе вивес","Пароконвекційна, піч, вибір, бізнесу, Пароконвекційна, піч, рівнів, під, візок, професійне",https://labresta.com.ua/parokonvektsiina-pich-unox-xb1083-na-16-rivniv-pid-vizok/
422433108,descr_full,"Пароконвектомат Angelo Po BX61E – професійне рішення для вашого бізнесу 🍴 Пароконвектомат Angelo Po BX61E – це сучасний кухонний апарат, який стане незамінним помічником у ресторанному, готельному чи ","професійне, рішення, бізнесу, незамінним, помічником, бізнесі, пристрій, ідеально, поєднує, передові",https://labresta.com.ua/parokonvektomat-angelo-po-bx61e/
422433110,descr_full,"Пароконвектомат Angelo Po FX101E3 – професійне рішення для вашої кухні 🍴 Пароконвектомат Angelo Po FX101E3 – це еталон сучасного кухонного обладнання, яке забезпечує високу продуктивність, точність і ","професійне, рішення, вашої, кухні, забезпечує, продуктивність, точність, і, зручність, шукаєте",https://labresta.com.ua/parokonvektomat-angelo-po-fx101e3/
422433111,descr_full,"Пароконвектомат Angelo Po FX101G2 газ: інноваційний підхід до приготування їжі в комерційній кухні Пароконвектомат Angelo Po FX101G2 на газу — це надсучасне обладнання, яке забезпечує ефективність, то","інноваційний, підхід, їжі, комерційній, кухні, забезпечує, ефективність, точність, і, надійність",https://labresta.com.ua/parokonvektomat-angelo-po-fx101g2-haz/
463338525,mod_name,Піч конвекційна Tecnodom FEM03NEPSV,"Піч, конвекційна",https://labresta.com.ua/pich-konvektsiina-tecnodom-fem03nepsv/
463338525,descr_full,"Конвекційна піч Tecnodom FEM03NEPSV: ідеальне рішення для професійної кухні 🍕🥐🍗 Шукаєте універсальне, надійне та ефективне обладнання для професійної кухні? Конвекційна піч Tecnodom FEM03NEPSV стане в","Конвекційна, піч, ідеальне, рішення, професійної, кухні, Шукаєте, універсальне, надійне, професійної",https://labresta.com.ua/pich-konvektsiina-tecnodom-fem03nepsv/
906749402,descr_full,"Пароконвектомат Angelo Po FX61E3 – ідеальний вибір для вашої кухні 🍽️ Пароконвектомат Angelo Po FX61E3 — це високоякісне кухонне обладнання, яке дозволяє здійснювати різноманітні кулінарні процеси з м","ідеальний, вибір, вашої, кухні, високоякісне, дозволяє, здійснювати, різноманітні, кулінарні, ефективністю",https://labresta.com.ua/parokonvektomat-angelo-po-fx61e3/
923434561,mod_name,Пароконвектомат Unox XECC1013EPRM лінія PLUS,лінія,https://labresta.com.ua/parokonvektomat-unox-xecc1013eprm-liniia-plus/
923434561,descr_full,"Пароконвектомат UNOX XECC1013EPRM лінія PLUS: професійне рішення для вашого бізнесу 🍽️ Пароконвектомат UNOX XECC1013EPRM лінія PLUS — це інноваційне обладнання для професійної кухні, яке поєднує в соб","лінія, професійне, рішення, бізнесу, лінія, інноваційне, професійної, кухні, поєднує, собі",https://labresta.com.ua/parokonvektomat-unox-xecc1013eprm-liniia-plus/
1091617043,mod_name,Піч конвекційна Tecnodom FEM03NE02V (3 рівні GN2/3),"Піч, конвекційна, рівні",https://labresta.com.ua/pich-konvektsiina-tecnodom-fem03ne02v-3-rivni-gn2-3/
1091617043,descr_full,"Піч конвекційна Tecnodom FEM03NE02V — це надійне та ефективне рішення для професіоналів у сфері гастрономії, які шукають високопродуктивну та енергоефективну техніку для приготування страв. Завдяки ін","Піч, конвекційна, надійне, рішення, професіоналів, сфері, гастрономії, які, техніку, інноваційним",https://labresta.com.ua/pich-konvektsiina-tecnodom-fem03ne02v-3-rivni-gn2-3/
1140497045,mod_name,Пароконвектомат Unox XEBC04EUEPRMMP 4 рівня,рівня,https://labresta.com.ua/parokonvektomat-unox-xebc04eueprmmp-4-rivnia/
1140497045,descr_full,"Пароконвектомат Unox XEBC04EUEPRMMP 4 уровня: надійне обладнання для вашої кухні Пароконвектомат Unox XEBC04EUEPRMMP 4 рівня — це високоякісне і потужне професійне обладнання, яке стане незамінним пом","надійне, вашої, кухні, рівня, високоякісне, і, професійне, незамінним, помічником, бізнесу",https://labresta.com.ua/parokonvektomat-unox-xebc04eueprmmp-4-rivnia/
1175071709,mod_name,"Пароконвектомат UNOX XEBL16EUYPRS, лінія Plus",лінія,https://labresta.com.ua/parokonvektomat-unox-xebl16euyprs-liniia-plus/
1175071709,descr_full,"Пароконвектомат UNOX XEBL16EUYPRS, лінія Plus має сучасну цифрову сенсорну панель управління з візуально зрозумілим меню. Автоматичний контроль за часом, температурою приготування, рівнем вологості та","лінія, має, управління, візуально, зрозумілим, рівнем, вологості, навіть, швидкістю, вентиляторів",https://labresta.com.ua/parokonvektomat-unox-xebl16euyprs-liniia-plus/
1175117409,mod_name,"Пароконвектомат UNOX XECC0523E1LM, лінія ONE, ліві двері","лінія, ліві, двері",https://labresta.com.ua/parokonvektomat-unox-xecc0523e1lm-liniia-one-livi-dveri/
1175117409,descr_full,"Гастрономічний пароконвектомат UNOX XECC0523E1LM, на 5 рівнів під гастроємності стандарту GN 2/3. Відкриття дверей зліва направо. Сучасна цифрова сенсорна панель управління з візуально зрозумілим меню","Гастрономічний, рівнів, під, гастроємності, Відкриття, зліва, управління, візуально, зрозумілим, рівнем",https://labresta.com.ua/parokonvektomat-unox-xecc0523e1lm-liniia-one-livi-dveri/
1362456118,mod_name,"Пароконвектомат UNOX XEVC0511E1LM/9.3, лінія ONE, ліві двері","лінія, ліві, двері",https://labresta.com.ua/parokonvektomat-unox-xevc0511e1lm-9.3-liniia-one-livi-dveri/
1362456118,descr_full,"Пароконвектомат UNOX XEVC0511E1LM/9.3 – ваш ідеальний вибір для професійної кухні 🍴 Пароконвектомат UNOX XEVC0511E1LM/9.3 – це поєднання інноваційних технологій, надійності та універсальності, яке зад","ідеальний, вибір, професійної, кухні, поєднання, інноваційних, технологій, надійності, універсальності, ресторанів",https://labresta.com.ua/parokonvektomat-unox-xevc0511e1lm-9.3-liniia-one-livi-dveri/
1861648653,mod_name,Пароконвектомат Unox XV1093 Cheflux на 20 рівнів (під візок),"рівнів, під, візок",https://labresta.com.ua/parokonvektomat-unox-xv1093-cheflux-na-20-rivniv-pid-vizok/
1861648653,descr_full,"Пароконвектомат Unox XV1093 Cheflux – професійне рішення для ідеальної кулінарії 🍽️🔥 Пароконвектомат Unox XV1093 Cheflux – це сучасний кухонний апарат, який забезпечує високу ефективність, універсальн","професійне, рішення, ідеальної, кулінарії, забезпечує, ефективність, універсальність, якість, професійний, ідеально",https://labresta.com.ua/parokonvektomat-unox-xv1093-cheflux-na-20-rivniv-pid-vizok/
2043130562,mod_name,Піч конвекційна Frosty EN-30A,"Піч, конвекційна",https://labresta.com.ua/pich-konvektsiina-frosty-en-30a/
2043130562,descr_full,"Піч конвекційна Frosty EN-30A: ідеальне рішення для професійної кухні 🍕🥐 Піч конвекційна Frosty EN-30A – це надійний і потужний пристрій, розроблений для задоволення потреб сучасного ресторанного бізн","Піч, конвекційна, ідеальне, рішення, професійної, кухні, Піч, конвекційна, надійний, і",https://labresta.com.ua/pich-konvektsiina-frosty-en-30a/
2054628361,descr_full,Середньотемпературний моноблок Gooder SGM012P служить для підтримки заданої температури в холодильній камері. Технічні характеристики: Вага: 47 кг; Вага в упаковці: 66 кг; Напруга: 230 W; Об'єм холоди,"підтримки, заданої, холодильній, камері, Технічні, упаковці, єм, холодильної, Потужність, Розміри",https://labresta.com.ua/monoblok-sgm012p-gooder/
2054619239,descr_full,Середньотемпературний моноблок Gooder SGM008P служить для підтримки заданої температури в холодильній камері. Технічні характеристики: Вага: 46 кг; Вага в упаковці: 66 кг; Напруга: 230 W; Об'єм холоди,"підтримки, заданої, холодильній, камері, Технічні, упаковці, єм, холодильної, Потужність, Розміри",https://labresta.com.ua/monoblok-sgm008p-gooder/
2316483752,descr_full,Моноблок морозильний Gooder SGL017P - це високоефективне рішення для зберігання продуктів при температурному режимі від -15 до -25 градусів Цельсія. Цей моноблок ідеально підходить для використання в ,"рішення, зберігання, продуктів, режимі, від, градусів, Цельсія, ідеально, підходить, інших",https://labresta.com.ua/monoblok-morozylnyi-gooder-sgl017p/
2316502124,descr_full,Моноблок холодильний Gooder SGM020P - це високоефективне рішення для зберігання продуктів при температурному режимі від -5 до + 5 градусів Цельсія. Цей моноблок ідеально підходить для використання в с,"рішення, зберігання, продуктів, режимі, від, градусів, Цельсія, ідеально, підходить, інших",https://labresta.com.ua/monoblok-kholodylnyi-gooder-sgm020p/
1188688504,meta_keys,"шкаф, шоковой, заморозки, уровня, шоковое, охлаждение, 7, шокер, шоковая заморозка, джд, DGD, AT, ISO, шок-фризер, чиллер, бласт-фризер, апарат, шафа, шокового, охолодження, заморожування, швидкої, Te",швидкої,https://labresta.com.ua/aparat-shafa-shokovoi-zamorozky-tecnodom-att05-na-5-rivniv/
1198117498,meta_keys,"шкаф, шоковой, заморозки, уровней, шоковое, охлаждение, 5, шокер, шоковая заморозка, шок-фризер, чиллер, бласт-фризер, аппарат, Шкаф шоковой заморозки Apach, шафа, шокового, охолодження, заморожування",швидкої,https://labresta.com.ua/aparat-shaf-shokovoho-zamorozhuvannia-apach-ash05k-new/
2043433914,descr_full,"Апарат шокової заморожування використовується для охолодження та подальшого заморожування ягід, овочів, виробів із тіста (пельмені, вареники, равіолі) та інших напівфабрикатів. Місткість 10хGN 1/1 або","шокової, використовується, ягід, овочів, виробів, із, тіста, пельмені, равіолі, інших",https://labresta.com.ua/aparat-shafa-shokovoho-zamorozhuvannia-frosty-bcf40/
2043435326,descr_full,"Апарат шокової заморожування використовується для охолодження та подальшого заморожування ягід, овочів, виробів із тіста (пельмені, вареники, равіолі) та інших напівфабрикатів. Місткість 13хGN 1/1 або","шокової, використовується, ягід, овочів, виробів, із, тіста, пельмені, равіолі, інших",https://labresta.com.ua/aparat-shafa-shokovoho-zamorozhuvannia-frosty-bcf60/
2226832251,mod_name,Апарат шокової заморозки GEMM BCB05,шокової,https://labresta.com.ua/aparat-shokovoi-zamorozky-gemm-bcb05/
2226832251,descr_full,Апарат шокової заморозки GEMM BCB05 NC - це чудовий спосіб зберегти продукцію в первісному вигляді на довгий термін. Завдяки інтенсивному заморожуванню продуктів за короткий час вдається зберегти смак,"шокової, спосіб, продукцію, первісному, вигляді, термін, інтенсивному, продуктів, вдається, і",https://labresta.com.ua/aparat-shokovoi-zamorozky-gemm-bcb05/
2226833939,mod_name,Апарат шокової заморозки GEMM BCB10,шокової,https://labresta.com.ua/aparat-shokovoi-zamorozky-gemm-bcb10/
2226833939,descr_full,Апарат шокової заморозки GEMM BCB10 NC - це чудовий спосіб зберегти продукцію в первісному вигляді на довгий термін. Завдяки інтенсивному заморожуванню продуктів за короткий час вдається зберегти смак,"шокової, спосіб, продукцію, первісному, вигляді, термін, інтенсивному, продуктів, вдається, і",https://labresta.com.ua/aparat-shokovoi-zamorozky-gemm-bcb10/
2226835773,mod_name,Апарат шокової заморозки GEMM BCE05,шокової,https://labresta.com.ua/aparat-shokovoi-zamorozky-gemm-bce05/
2226835773,descr_full,Апарат шокової заморозки GEMM BCE05 - це чудовий спосіб зберегти продукцію в первісному вигляді на довгий термін. Завдяки інтенсивному заморожуванню продуктів за короткий час вдається зберегти смак і ,"шокової, спосіб, продукцію, первісному, вигляді, термін, інтенсивному, продуктів, вдається, і",https://labresta.com.ua/aparat-shokovoi-zamorozky-gemm-bce05/
2494076512,mod_name,Апарат шокової заморозки GEMM BCB15 R290,шокової,https://labresta.com.ua/aparat-shokovoi-zamorozky-gemm-bcb15-r290/
2494076512,descr_full,"Шафа шокової заморозки GEMM BCB15 R290 - це професійний шокер для заморозки продуктів харчування, м'яса, ягід, заготовок, тіста, риби, іншого. Технічні характеристики: Місткість 15х GN1/1 або 600х400,","шокової, професійний, продуктів, ягід, тіста, іншого, Технічні, Місткість, Продуктивність, із",https://labresta.com.ua/aparat-shokovoi-zamorozky-gemm-bcb15-r290/
2545794952,mod_name,Апарат шокової заморозки GEMM BCB10E,шокової,https://labresta.com.ua/aparat-shokovoi-zamorozky-gemm-bcb10e/
2545794952,descr_full,"Апарат шокової заморозки GEMM BCB10E - це професійний шокер для заморозки продуктів харчування, м'яса, ягід, заготовок, тіста, риби, іншого. Технічні характеристики: Місткість 10х GN1/1 або 600х400 Пр","шокової, професійний, продуктів, ягід, тіста, іншого, Технічні, Місткість, Продуктивність, заморозці",https://labresta.com.ua/aparat-shokovoi-zamorozky-gemm-bcb10e/
1090623546,mod_name,Апарат (шаф) шокового заморожування Tecnodom ATT10 на 10 рівнів,рівнів,https://labresta.com.ua/aparat-shaf-shokovoho-zamorozhuvannia-tecnodom-att10-na-10-rivniv/
1090623546,meta_keys,"tecnodom att10, шкаф, аппарат, шоковой, заморозки, уровня, шоковое, охлаждение, шокер, шоковая, заморозка, джд, AT, ISOшок-фризер, чиллер, бласт-фризер, апарат, шафа, шокового, охолодження, заморожува",швидкої,https://labresta.com.ua/aparat-shaf-shokovoho-zamorozhuvannia-tecnodom-att10-na-10-rivniv/
1090623546,descr_full,"Апарат шокової заморожування використовується для охолодження та подальшого заморожування ягід, овочів, виробів із тіста (пельмені, вареники, равіолі) та інших напівфабрикатів. Технічні характеристики","шокової, використовується, ягід, овочів, виробів, із, тіста, пельмені, равіолі, інших",https://labresta.com.ua/aparat-shaf-shokovoho-zamorozhuvannia-tecnodom-att10-na-10-rivniv/
1140401763,meta_keys,"шкаф, аппарат, шоковой, заморозки, уровня, шоковое, охлаждение, шокер, шоковая, заморозка, джд, DGD, AT05ISO, AT, 05, ISOшок-фризер, чиллер, бласт-фризер, апарат, шафа, шокового, охолодження, заморожу",швидкої,https://labresta.com.ua/aparat-shokovoho-zamorozhuvannia-tecnodom-att15-15-rivniv/
1140413229,meta_keys,"шкаф, аппарат, шоковой, заморозки, уровня, шоковое, охлаждение, шокер, шоковая, заморозка, чиллер, бласт-фризер, апарат, шафа, шокового, охолодження, заморожування, швидкої, Sagi TC101L, Sagi, TC101L,",швидкої,https://labresta.com.ua/aparat-shokovoho-zamorozhuvannia-sagi-tc101l-na-10-rivniv/
1861616417,mod_name,Апарат шокової заморозки GEMM BCB15,шокової,https://labresta.com.ua/aparat-shokovoi-zamorozky-gemm-bcb15/
1861616417,meta_keys,"шкаф, шоковой, заморозки, уровней, шоковое, охлаждение, 5, шокер, шоковая заморозка, шок-фризер, чиллер, бласт-фризер, аппарат, Шкаф шоковой заморозки Apach, шафа, шокового, охолодження, заморожування",швидкої,https://labresta.com.ua/aparat-shokovoi-zamorozky-gemm-bcb15/
1861616417,descr_full,"Шафа шокової заморозки GEMM BCB15 для шокового охолодження та заморозки, в який міститься 15 стандартних гастроємностей GN 1/1 або пекарських листів 600х400 мм, дозволяє якісно охолоджувати і заморожу","шокової, міститься, гастроємностей, листів, дозволяє, якісно, і, різні, продуктів, від",https://labresta.com.ua/aparat-shokovoi-zamorozky-gemm-bcb15/
2237341591,mod_name,Стіл холодильний Cooleq PZ2600TN,Стіл,https://labresta.com.ua/stil-kholodylnyi-cooleq-pz2600tn/
2237341591,descr_full,Стіл холодильний для піци COOLEQ PZ2600TN виконаний із нержавіючої сталі. У стіл вбудовано холодильну шафу зі штучним охолодженням внутрішнього об'єму. Стільниця виконана з граніту. Технічні характери,"Стіл, піци, із, нержавіючої, сталі, стіл, зі, внутрішнього, єму, Стільниця",https://labresta.com.ua/stil-kholodylnyi-cooleq-pz2600tn/
924748004,mod_name,Стіл FROSTY PS900GT для піци,"Стіл, піци",https://labresta.com.ua/stil-frosty-ps900gt-dlia-pitsy/
924748004,meta_keys,"холодильний, холодильный, стол, стіл, холодильній стіл, стіл з охолодженням, стол охлаждающий, стол холодильник, двери, на, frosty, фрости, thps, для, пиццы, піци, піцерійний, пиццерийный стол, стол п","стіл, холодильній, стіл, стіл, піци, піцерійний, піцца, піццерії",https://labresta.com.ua/stil-frosty-ps900gt-dlia-pitsy/
924748004,descr_full,"Стіл холодильний для піци. Холодильна вітрина під склом. Усередині столу зберігаються тестові заготовки та проходять процес ферментації, на гранітній стільниці готують крат і укладають начинку, а в ох","Стіл, піци, вітрина, під, Усередині, зберігаються, тестові, ферментації, гранітній, стільниці",https://labresta.com.ua/stil-frosty-ps900gt-dlia-pitsy/
924754635,mod_name,Стіл холодильний FROSTY PS903GT для піци,"Стіл, піци",https://labresta.com.ua/stil-kholodylnyi-frosty-ps903gt-dlia-pitsy/
924754635,meta_keys,"холодильний, холодильный, стол, стіл, холодильній стіл, стіл з охолодженням, стол охлаждающий, стол холодильник, двери, на, frosty, фрости, thps, для, пиццы, піци, піцерійний, пиццерийный стол, стол п","стіл, холодильній, стіл, стіл, піци, піцерійний, піцца, піццерії",https://labresta.com.ua/stil-kholodylnyi-frosty-ps903gt-dlia-pitsy/
924754635,descr_full,"Стіл холодильний FROSTY PS903GT для піци з охолоджуваною коміркою для гастроємкостей. Усередині столу зберігаються тестові заготовки та проходять процес ферментації, на гранітній стільниці готують кра","Стіл, піци, коміркою, гастроємкостей, Усередині, зберігаються, тестові, ферментації, гранітній, стільниці",https://labresta.com.ua/stil-kholodylnyi-frosty-ps903gt-dlia-pitsy/
1069132413,mod_name,Стіл холодильний для піци COOLEQ PZ 2600TN-VRX380,"Стіл, піци",https://labresta.com.ua/stil-kholodylnyi-dlia-pitsy-cooleq-pz-2600tn-vrx380/
1069132413,meta_keys,"SARO ECO PS 903, PS 903, холодильній стіл, стіл з охолодженням, стол охлаждающий, стол холодильник, -2…+8, стол для пиццы, пицца-стол, трехдверный стол для пиццы, гранит, гранитный, с гранитной, столе","холодильній, стіл, стіл",https://labresta.com.ua/stil-kholodylnyi-dlia-pitsy-cooleq-pz-2600tn-vrx380/
1069132413,descr_full,Стіл холодильний для піци COOLEQ PZ 2600TN-VRX 1500/380 дводверна з вітриною-наставкою. Дводверна 2 полиці-решітки GN 1/1 з напрямними Охолоджувана вітрина для інгредієнтів (з прямим склом) Місткість ,"Стіл, піци, вітриною, полиці, решітки, вітрина, інгредієнтів, Місткість, вітрини, гастроємкості",https://labresta.com.ua/stil-kholodylnyi-dlia-pitsy-cooleq-pz-2600tn-vrx380/
1069249560,mod_name,"Стіл холодильний для піци COOLEQ PS 903 (1,36 м)","Стіл, піци",https://labresta.com.ua/stil-kholodylnyi-dlia-pitsy-cooleq-ps-903-136-m/
1069249560,meta_keys,"SARO ECO PS 903, PS 903, холодильній стіл, стіл з охолодженням, стол охлаждающий, стол холодильник, -2…+8, стол для пиццы, пицца-стол, трехдверный стол для пиццы, гранит, гранитный, с гранитной, столе","холодильній, стіл, стіл",https://labresta.com.ua/stil-kholodylnyi-dlia-pitsy-cooleq-ps-903-136-m/
1069249560,descr_full,Стіл холодильний для піци COOLEQ PS 903 тридверна з гранітною стільницею. Температурний режим: +2...+8 °C Об'єм: 400 л 3 дверцята 3 полиці-решітки GN 1/1 з напрямними Охолоджуване гніздо місткістю 9 G,"Стіл, піци, гранітною, стільницею, єм, полиці, решітки, гніздо, місткістю, гастроємкості",https://labresta.com.ua/stil-kholodylnyi-dlia-pitsy-cooleq-ps-903-136-m/
1071720919,mod_name,Стіл піцерійний Forcold G-PZ2600TN-FC,"Стіл, піцерійний",https://labresta.com.ua/stil-pitseriinyi-forcold-g-pz2600tn-fc/
1071720919,descr_full,Стіл піцерійний Forcold G-PZ2600TN-FC з гранітною стільницею. використовується разом із холодильною вітриною VRX1500-330 на 7 гастроємкостей GN1/4 (вітрина та гастроємності купуються окремо) динамічне,"Стіл, піцерійний, гранітною, стільницею, використовується, із, вітриною, гастроємкостей, вітрина, гастроємності",https://labresta.com.ua/stil-pitseriinyi-forcold-g-pz2600tn-fc/
1072398019,mod_name,Стіл піцерійний Forcold G-PZ3600TN-FC,"Стіл, піцерійний",https://labresta.com.ua/stil-pitseriinyi-forcold-g-pz3600tn-fc/
1072398019,descr_full,Стіл піцерійний Forcold G-PZ3600TN-FC з гранітною стільницею. використовується разом із холодильною вітриною VRX2000-330 на 10 гастроємкостей GN1/4 (вітрина та гастроємності купуються окремо) динамічн,"Стіл, піцерійний, гранітною, стільницею, використовується, із, вітриною, гастроємкостей, вітрина, гастроємності",https://labresta.com.ua/stil-pitseriinyi-forcold-g-pz3600tn-fc/
1082464987,mod_name,Стіл для піци HURAKAN HKN-GXPZ2GR гранітна стільниця,"Стіл, піци, гранітна, стільниця",https://labresta.com.ua/stil-dlia-pitsy-hurakan-hkn-gxpz2gr-hranitna-stilnytsia/
1082464987,descr_full,Стіл холодильний для піци HURAKAN HKN-GXPZ2GR дводверний. Технічні характеристики: Внутрішній об'єм: 363 л. Температурний режим: +2/+8 °С Матеріал корпусу: нержавіюча сталь Матеріал столешні: граніт. ,"Стіл, піци, Технічні, Внутрішній, єм, Матеріал, нержавіюча, Матеріал, столешні, граніт",https://labresta.com.ua/stil-dlia-pitsy-hurakan-hkn-gxpz2gr-hranitna-stilnytsia/
1089820485,mod_name,Стіл холодильний FROSTY PS900 для піци,"Стіл, піци",https://labresta.com.ua/stil-kholodylnyi-frosty-ps900-dlia-pitsy/
1089820485,meta_keys,"холодильний, холодильный, стол, стіл, холодильній стіл, стіл з охолодженням, стол охлаждающий, стол холодильник, двери, на, FROSTY, фрости, для, пиццы, піци, піцерійний, Пиццерийный стол, Стол пиццери","стіл, холодильній, стіл, стіл, піци, піцерійний, піцца, піццерії",https://labresta.com.ua/stil-kholodylnyi-frosty-ps900-dlia-pitsy/
1089820485,descr_full,"Стіл для піци багатофункціональний. Усередині столу зберігаються тестові заготовки та проходять процес ферментації, на гранітній стільниці готують крат і укладають начинку, а в охолоджуваній вітрині з","Стіл, піци, багатофункціональний, Усередині, зберігаються, тестові, ферментації, гранітній, стільниці, і",https://labresta.com.ua/stil-kholodylnyi-frosty-ps900-dlia-pitsy/
1089824330,mod_name,Стіл для піци FROSTY PS903 холодильний,"Стіл, піци",https://labresta.com.ua/stil-dlia-pitsy-frosty-ps903-kholodylnyi/
